id,vendor_id,prod_cat_id,name,brand,desc,price,features,search_kw,prev_price,created_dt,updated_dt,deactivated_flag
1012565,VEND0046,CAT0053,Autoprofi Compressor,autoprofi,Autoprofi Compressor: auto accessories compressor,68.21,{'brand': 'autoprofi'},"['autoprofi', 'auto', 'accessories', 'compressor']",,2023-03-09 22:13:00,2023-03-09 22:13:00,False
1012566,VEND0028,CAT0053,Autoprofi Compressor,autoprofi,Autoprofi Compressor: auto accessories compressor,37.97,{'brand': 'autoprofi'},"['autoprofi', 'auto', 'accessories', 'compressor']",,2023-03-09 22:24:53,2023-03-09 22:24:53,False
1012567,VEND0148,CAT0053,Airline Compressor,airline,Airline Compressor: auto accessories compressor,33.44,{'brand': 'airline'},"['airline', 'auto', 'accessories', 'compressor']",,2023-03-09 22:39:21,2023-03-09 22:39:21,False
1012568,VEND0121,CAT0053,Ryobi Compressor,ryobi,Ryobi Compressor: auto accessories compressor,102.94,{'brand': 'ryobi'},"['ryobi', 'auto', 'accessories', 'compressor']",,2023-03-09 22:54:04,2023-03-09 22:54:04,False
1012569,VEND0245,CAT0053,Alca Compressor,alca,Alca Compressor: auto accessories compressor,46.33,{'brand': 'alca'},"['alca', 'auto', 'accessories', 'compressor']",,2023-03-09 23:06:13,2023-03-09 23:06:13,False
1012570,VEND0393,CAT0053,Alca Compressor,alca,Alca Compressor: auto accessories compressor,38.61,{'brand': 'alca'},"['alca', 'auto', 'accessories', 'compressor']",,2023-03-09 23:24:13,2023-03-09 23:24:13,False
1012571,VEND0114,CAT0053,Heyner Compressor,heyner,Heyner Compressor: auto accessories compressor,77.22,{'brand': 'heyner'},"['heyner', 'auto', 'accessories', 'compressor']",,2023-03-09 23:43:25,2023-03-09 23:43:25,False
1012572,VEND0449,CAT0053,Heyner Compressor,heyner,Heyner Compressor: auto accessories compressor,46.33,{'brand': 'heyner'},"['heyner', 'auto', 'accessories', 'compressor']",,2023-03-09 23:55:32,2023-03-09 23:55:32,False
1012573,VEND0403,CAT0053,Airline Compressor,airline,Airline Compressor: auto accessories compressor,43.5,{'brand': 'airline'},"['airline', 'auto', 'accessories', 'compressor']",,2023-03-10 00:04:05,2023-03-10 00:04:05,False
1012574,VEND0437,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,32.95,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 00:11:59,2023-03-10 00:11:59,False
1012575,VEND0455,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,52.77,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 00:23:27,2023-03-10 00:23:27,False
1012576,VEND0133,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,32.95,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 00:40:52,2023-03-10 00:40:52,False
1012577,VEND0502,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,65.38,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 00:56:48,2023-03-10 00:56:48,False
1012578,VEND0335,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,46.59,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 01:10:34,2023-03-10 01:10:34,False
1012579,VEND0319,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,60.23,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 01:26:52,2023-03-10 01:26:52,False
1012580,VEND0268,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,21.36,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 01:39:34,2023-03-10 01:39:34,False
1012581,VEND0332,CAT0103,Vegas Pillow,vegas,Vegas Pillow: furniture bedroom pillow,19.56,{'brand': 'vegas'},"['vegas', 'furniture', 'bedroom', 'pillow']",,2023-03-10 01:50:19,2023-03-10 01:50:19,False
1012582,VEND0210,CAT0103,Ikea Pillow,ikea,Ikea Pillow: furniture bedroom pillow,8.47,{'brand': 'ikea'},"['ikea', 'furniture', 'bedroom', 'pillow']",,2023-03-10 02:02:19,2023-03-10 02:02:19,False
1012583,VEND0150,CAT0103,Ikea Pillow,ikea,Ikea Pillow: furniture bedroom pillow,9.76,{'brand': 'ikea'},"['ikea', 'furniture', 'bedroom', 'pillow']",,2023-03-10 02:13:32,2023-03-10 02:13:32,False
1012584,VEND0055,CAT0103,Ikea Pillow,ikea,Ikea Pillow: furniture bedroom pillow,6.92,{'brand': 'ikea'},"['ikea', 'furniture', 'bedroom', 'pillow']",,2023-03-10 02:25:28,2023-03-10 02:25:28,False
1012585,VEND0023,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,19.31,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 02:37:28,2023-03-10 02:37:28,False
1012586,VEND0486,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,25.74,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 02:50:29,2023-03-10 02:50:29,False
1012587,VEND0448,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,74.65,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 03:03:56,2023-03-10 03:03:56,False
1012588,VEND0304,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,32.18,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 03:18:01,2023-03-10 03:18:01,False
1012589,VEND0046,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,43.76,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 03:30:31,2023-03-10 03:30:31,False
1012590,VEND0448,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,14.16,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 03:40:26,2023-03-10 03:40:26,False
1012591,VEND0374,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,41.19,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 03:50:19,2023-03-10 03:50:19,False
1012592,VEND0402,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,51.48,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 04:03:00,2023-03-10 04:03:00,False
1012593,VEND0288,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,17.5,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 04:18:37,2023-03-10 04:18:37,False
1012594,VEND0014,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,19.31,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 04:32:59,2023-03-10 04:32:59,False
1012595,VEND0164,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,15.44,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 04:44:57,2023-03-10 04:44:57,False
1012596,VEND0498,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,15.44,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 04:58:22,2023-03-10 04:58:22,False
1012597,VEND0127,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,30.89,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 05:16:43,2023-03-10 05:16:43,False
1012598,VEND0175,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,25.74,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 05:35:16,2023-03-10 05:35:16,False
1012599,VEND0240,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,14.16,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 05:50:28,2023-03-10 05:50:28,False
1012600,VEND0226,CAT0103,Belashoff Pillow,belashoff,Belashoff Pillow: furniture bedroom pillow,15.44,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'pillow']",,2023-03-10 06:03:07,2023-03-10 06:03:07,False
1012601,VEND0176,CAT0103,Tamish Pillow,tamish,Tamish Pillow: furniture bedroom pillow,14.16,{'brand': 'tamish'},"['tamish', 'furniture', 'bedroom', 'pillow']",,2023-03-10 06:11:07,2023-03-10 06:11:07,False
1012602,VEND0034,CAT0103,Tamish Pillow,tamish,Tamish Pillow: furniture bedroom pillow,2.55,{'brand': 'tamish'},"['tamish', 'furniture', 'bedroom', 'pillow']",,2023-03-10 06:21:07,2023-03-10 06:21:07,False
1012603,VEND0252,CAT0103,Tamish Pillow,tamish,Tamish Pillow: furniture bedroom pillow,3.6,{'brand': 'tamish'},"['tamish', 'furniture', 'bedroom', 'pillow']",,2023-03-10 06:34:00,2023-03-10 06:34:00,False
1012604,VEND0257,CAT0103,Tamish Pillow,tamish,Tamish Pillow: furniture bedroom pillow,12.61,{'brand': 'tamish'},"['tamish', 'furniture', 'bedroom', 'pillow']",,2023-03-10 06:48:15,2023-03-10 06:48:15,False
1012605,VEND0204,CAT0103,Askona Pillow,askona,Askona Pillow: furniture bedroom pillow,74.08,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'pillow']",,2023-03-10 07:06:34,2023-03-10 07:06:34,False
1012606,VEND0316,CAT0103,Askona Pillow,askona,Askona Pillow: furniture bedroom pillow,147.39,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'pillow']",,2023-03-10 07:22:42,2023-03-10 07:22:42,False
1012607,VEND0032,CAT0103,Askona Pillow,askona,Askona Pillow: furniture bedroom pillow,74.08,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'pillow']",,2023-03-10 07:39:09,2023-03-10 07:39:09,False
1012608,VEND0230,CAT0103,Askona Pillow,askona,Askona Pillow: furniture bedroom pillow,101.31,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'pillow']",,2023-03-10 07:58:53,2023-03-10 07:58:53,False
1012609,VEND0274,CAT0103,Alvitek Pillow,alvitek,Alvitek Pillow: furniture bedroom pillow,18.79,{'brand': 'alvitek'},"['alvitek', 'furniture', 'bedroom', 'pillow']",,2023-03-10 08:16:10,2023-03-10 08:16:10,False
1012610,VEND0454,CAT0103,Askona Pillow,askona,Askona Pillow: furniture bedroom pillow,278.24,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'pillow']",,2023-03-10 08:31:44,2023-03-10 08:31:44,False
1012611,VEND0020,CAT0103,Xiaomi Pillow,xiaomi,Xiaomi Pillow: furniture bedroom pillow,20.21,{'brand': 'xiaomi'},"['xiaomi', 'furniture', 'bedroom', 'pillow']",,2023-03-10 08:44:38,2023-03-10 08:44:38,False
1012612,VEND0361,CAT0103,Altinbasak Pillow,altinbasak,Altinbasak Pillow: furniture bedroom pillow,10.17,{'brand': 'altinbasak'},"['altinbasak', 'furniture', 'bedroom', 'pillow']",,2023-03-10 08:56:58,2023-03-10 08:56:58,False
1012613,VEND0415,CAT0102,Ikea Blanket,ikea,Ikea Blanket: furniture bedroom blanket,43.22,{'brand': 'ikea'},"['ikea', 'furniture', 'bedroom', 'blanket']",,2023-03-10 09:12:54,2023-03-10 09:12:54,False
1012614,VEND0507,CAT0102,Ikea Blanket,ikea,Ikea Blanket: furniture bedroom blanket,5.12,{'brand': 'ikea'},"['ikea', 'furniture', 'bedroom', 'blanket']",,2023-03-10 09:28:50,2023-03-10 09:28:50,False
1012615,VEND0089,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,59.2,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 09:46:35,2023-03-10 09:46:35,False
1012616,VEND0224,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,82.37,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 10:02:27,2023-03-10 10:02:27,False
1012617,VEND0298,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,27.03,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 10:17:54,2023-03-10 10:17:54,False
1012618,VEND0265,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,77.22,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 10:39:35,2023-03-10 10:39:35,False
1012619,VEND0474,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,19.31,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 11:02:16,2023-03-10 11:02:16,False
1012620,VEND0002,CAT0102,Verossa Blanket,verossa,Verossa Blanket: furniture bedroom blanket,46.33,{'brand': 'verossa'},"['verossa', 'furniture', 'bedroom', 'blanket']",,2023-03-10 11:15:55,2023-03-10 11:15:55,False
1012621,VEND0076,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,126.13,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 11:26:41,2023-03-10 11:26:41,False
1012622,VEND0113,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,51.48,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 11:42:54,2023-03-10 11:42:54,False
1012623,VEND0508,CAT0102,Belashoff Blanket,belashoff,Belashoff Blanket: furniture bedroom blanket,84.94,{'brand': 'belashoff'},"['belashoff', 'furniture', 'bedroom', 'blanket']",,2023-03-10 11:58:41,2023-03-10 11:58:41,False
1012624,VEND0343,CAT0102,Askona Blanket,askona,Askona Blanket: furniture bedroom blanket,74.08,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'blanket']",,2023-03-10 12:14:36,2023-03-10 12:14:36,False
1012625,VEND0057,CAT0102,Askona Blanket,askona,Askona Blanket: furniture bedroom blanket,202.38,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'blanket']",,2023-03-10 12:30:41,2023-03-10 12:30:41,False
1012626,VEND0154,CAT0102,Askona Blanket,askona,Askona Blanket: furniture bedroom blanket,54.01,{'brand': 'askona'},"['askona', 'furniture', 'bedroom', 'blanket']",,2023-03-10 12:48:41,2023-03-10 12:48:41,False
1012627,VEND0407,CAT0102,Alvitek Blanket,alvitek,Alvitek Blanket: furniture bedroom blanket,56.63,{'brand': 'alvitek'},"['alvitek', 'furniture', 'bedroom', 'blanket']",,2023-03-10 13:07:25,2023-03-10 13:07:25,False
1012628,VEND0349,CAT0102,Alvitek Blanket,alvitek,Alvitek Blanket: furniture bedroom blanket,59.2,{'brand': 'alvitek'},"['alvitek', 'furniture', 'bedroom', 'blanket']",,2023-03-10 13:22:05,2023-03-10 13:22:05,False
1012629,VEND0119,CAT0102,Alvitek Blanket,alvitek,Alvitek Blanket: furniture bedroom blanket,61.78,{'brand': 'alvitek'},"['alvitek', 'furniture', 'bedroom', 'blanket']",,2023-03-10 13:33:49,2023-03-10 13:33:49,False
1012630,VEND0052,CAT0102,Alvitek Blanket,alvitek,Alvitek Blanket: furniture bedroom blanket,43.76,{'brand': 'alvitek'},"['alvitek', 'furniture', 'bedroom', 'blanket']",,2023-03-10 13:48:19,2023-03-10 13:48:19,False
1012631,VEND0278,CAT0109,Futura Light,futura,Futura Light: furniture universal light,28.31,{'brand': 'futura'},"['futura', 'furniture', 'universal', 'light']",,2023-03-10 14:04:37,2023-03-10 14:04:37,False
1012632,VEND0235,CAT0109,Alfa Light,alfa,Alfa Light: furniture universal light,46.33,{'brand': 'alfa'},"['alfa', 'furniture', 'universal', 'light']",,2023-03-10 14:18:55,2023-03-10 14:18:55,False
1012633,VEND0210,CAT0109,Alfa Light,alfa,Alfa Light: furniture universal light,33.46,{'brand': 'alfa'},"['alfa', 'furniture', 'universal', 'light']",,2023-03-10 14:27:47,2023-03-10 14:27:47,False
1012634,VEND0148,CAT0109,Illumico Light,illumico,Illumico Light: furniture universal light,100.26,{'brand': 'illumico'},"['illumico', 'furniture', 'universal', 'light']",,2023-03-10 14:38:45,2023-03-10 14:38:45,False
1012635,VEND0107,CAT0109,Illumico Light,illumico,Illumico Light: furniture universal light,93.16,{'brand': 'illumico'},"['illumico', 'furniture', 'universal', 'light']",,2023-03-10 14:54:46,2023-03-10 14:54:46,False
1012636,VEND0088,CAT0109,Illumico Light,illumico,Illumico Light: furniture universal light,81.42,{'brand': 'illumico'},"['illumico', 'furniture', 'universal', 'light']",,2023-03-10 15:06:51,2023-03-10 15:06:51,False
1012637,VEND0079,CAT0109,Illumico Light,illumico,Illumico Light: furniture universal light,81.42,{'brand': 'illumico'},"['illumico', 'furniture', 'universal', 'light']",,2023-03-10 15:22:26,2023-03-10 15:22:26,False
1012638,VEND0403,CAT0109,Illumico Light,illumico,Illumico Light: furniture universal light,61.13,{'brand': 'illumico'},"['illumico', 'furniture', 'universal', 'light']",,2023-03-10 15:40:30,2023-03-10 15:40:30,False
1012639,VEND0297,CAT0109,Illumico Light,illumico,Illumico Light: furniture universal light,73.36,{'brand': 'illumico'},"['illumico', 'furniture', 'universal', 'light']",,2023-03-10 15:58:27,2023-03-10 15:58:27,False
1012640,VEND0233,CAT0109,Mantra Light,mantra,Mantra Light: furniture universal light,660.58,{'brand': 'mantra'},"['mantra', 'furniture', 'universal', 'light']",,2023-03-10 16:15:33,2023-03-10 16:15:33,False
1012641,VEND0484,CAT0109,Lidonet Light,lidonet,Lidonet Light: furniture universal light,14.16,{'brand': 'lidonet'},"['lidonet', 'furniture', 'universal', 'light']",,2023-03-10 16:31:31,2023-03-10 16:31:31,False
1012642,VEND0056,CAT0077,Mantra Light,mantra,Mantra Light: construction tools light,76.17,{'brand': 'mantra'},"['mantra', 'construction', 'tools', 'light']",,2023-03-10 16:47:38,2023-03-10 16:47:38,False
1012643,VEND0231,CAT0077,Mantra Light,mantra,Mantra Light: construction tools light,78.53,{'brand': 'mantra'},"['mantra', 'construction', 'tools', 'light']",,2023-03-10 17:02:21,2023-03-10 17:02:21,False
1012644,VEND0202,CAT0077,Eco Light,eco,Eco Light: construction tools light,7.34,{'brand': 'eco'},"['eco', 'construction', 'tools', 'light']",,2023-03-10 17:18:19,2023-03-10 17:18:19,False
1012645,VEND0056,CAT0077,Globo Light,globo,Globo Light: construction tools light,100.39,{'brand': 'globo'},"['globo', 'construction', 'tools', 'light']",,2023-03-10 17:37:05,2023-03-10 17:37:05,False
1012646,VEND0409,CAT0077,Eco Light,eco,Eco Light: construction tools light,10.27,{'brand': 'eco'},"['eco', 'construction', 'tools', 'light']",,2023-03-10 17:57:29,2023-03-10 17:57:29,False
1012647,VEND0481,CAT0077,Nowodvorski Light,nowodvorski,Nowodvorski Light: construction tools light,64.35,{'brand': 'nowodvorski'},"['nowodvorski', 'construction', 'tools', 'light']",,2023-03-10 18:17:38,2023-03-10 18:17:38,False
1012648,VEND0321,CAT0077,Lezard Light,lezard,Lezard Light: construction tools light,3.04,{'brand': 'lezard'},"['lezard', 'construction', 'tools', 'light']",,2023-03-10 18:36:14,2023-03-10 18:36:14,False
1012649,VEND0210,CAT0077,Lezard Light,lezard,Lezard Light: construction tools light,2.73,{'brand': 'lezard'},"['lezard', 'construction', 'tools', 'light']",,2023-03-10 18:51:41,2023-03-10 18:51:41,False
1012650,VEND0012,CAT0077,Lezard Light,lezard,Lezard Light: construction tools light,23.93,{'brand': 'lezard'},"['lezard', 'construction', 'tools', 'light']",,2023-03-10 19:06:01,2023-03-10 19:06:01,False
1012651,VEND0157,CAT0077,Lezard Light,lezard,Lezard Light: construction tools light,20.31,{'brand': 'lezard'},"['lezard', 'construction', 'tools', 'light']",,2023-03-10 19:21:36,2023-03-10 19:21:36,False
1012652,VEND0100,CAT0077,Lezard Light,lezard,Lezard Light: construction tools light,18.02,{'brand': 'lezard'},"['lezard', 'construction', 'tools', 'light']",,2023-03-10 19:39:10,2023-03-10 19:39:10,False
1012653,VEND0503,CAT0077,Egp Light,egp,Egp Light: construction tools light,5.07,{'brand': 'egp'},"['egp', 'construction', 'tools', 'light']",,2023-03-10 19:55:26,2023-03-10 19:55:26,False
1012654,VEND0295,CAT0077,Garant Light,garant,Garant Light: construction tools light,6.64,{'brand': 'garant'},"['garant', 'construction', 'tools', 'light']",,2023-03-10 20:11:00,2023-03-10 20:11:00,False
1012655,VEND0367,CAT0077,Eco Light,eco,Eco Light: construction tools light,12.59,{'brand': 'eco'},"['eco', 'construction', 'tools', 'light']",,2023-03-10 20:29:30,2023-03-10 20:29:30,False
1012656,VEND0026,CAT0077,Eco Light,eco,Eco Light: construction tools light,6.69,{'brand': 'eco'},"['eco', 'construction', 'tools', 'light']",,2023-03-10 20:48:37,2023-03-10 20:48:37,False
1012657,VEND0407,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,74.6,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 21:06:48,2023-03-10 21:06:48,False
1012658,VEND0316,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,27.0,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 21:24:21,2023-03-10 21:24:21,False
1012659,VEND0318,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,33.44,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 21:40:45,2023-03-10 21:40:45,False
1012660,VEND0440,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,87.49,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 22:00:21,2023-03-10 22:00:21,False
1012661,VEND0308,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,42.68,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 22:19:19,2023-03-10 22:19:19,False
1012662,VEND0376,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,51.43,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 22:34:36,2023-03-10 22:34:36,False
1012663,VEND0282,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,51.46,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 22:48:39,2023-03-10 22:48:39,False
1012664,VEND0448,CAT0116,Omron Tonometer,omron,Omron Tonometer: medicine tools tonometer,76.51,{'brand': 'omron'},"['omron', 'medicine', 'tools', 'tonometer']",,2023-03-10 23:02:33,2023-03-10 23:02:33,False
1012665,VEND0481,CAT0059,Ecocool Cooler,ecocool,Ecocool Cooler: computers components cooler,56.6,{'brand': 'ecocool'},"['ecocool', 'computers', 'components', 'cooler']",,2023-03-10 23:20:22,2023-03-10 23:20:22,False
1012666,VEND0183,CAT0059,Bona Cooler,bona,Bona Cooler: computers components cooler,88.28,{'brand': 'bona'},"['bona', 'computers', 'components', 'cooler']",,2023-03-10 23:37:18,2023-03-10 23:37:18,False
1012667,VEND0322,CAT0059,Midea Cooler,midea,Midea Cooler: computers components cooler,154.19,{'brand': 'midea'},"['midea', 'computers', 'components', 'cooler']",,2023-03-10 23:51:13,2023-03-10 23:51:13,False
1012668,VEND0044,CAT0059,Midea Cooler,midea,Midea Cooler: computers components cooler,51.22,{'brand': 'midea'},"['midea', 'computers', 'components', 'cooler']",,2023-03-11 00:08:36,2023-03-11 00:08:36,False
1012669,VEND0419,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,83.14,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 00:25:51,2023-03-11 00:25:51,False
1012670,VEND0194,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,83.14,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 00:42:02,2023-03-11 00:42:02,False
1012671,VEND0382,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,83.14,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 01:00:04,2023-03-11 01:00:04,False
1012672,VEND0381,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,83.14,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 01:16:57,2023-03-11 01:16:57,False
1012673,VEND0151,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,53.8,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 01:34:04,2023-03-11 01:34:04,False
1012674,VEND0136,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,112.99,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 01:48:48,2023-03-11 01:48:48,False
1012675,VEND0471,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,113.0,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 02:01:58,2023-03-11 02:01:58,False
1012676,VEND0241,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,112.74,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 02:19:06,2023-03-11 02:19:06,False
1012677,VEND0117,CAT0059,Ecocool Cooler,ecocool,Ecocool Cooler: computers components cooler,92.64,{'brand': 'ecocool'},"['ecocool', 'computers', 'components', 'cooler']",,2023-03-11 02:36:24,2023-03-11 02:36:24,False
1012678,VEND0013,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,66.93,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 02:51:25,2023-03-11 02:51:25,False
1012679,VEND0113,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,46.48,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 03:09:57,2023-03-11 03:09:57,False
1012680,VEND0044,CAT0059,Almacom Cooler,almacom,Almacom Cooler: computers components cooler,30.89,{'brand': 'almacom'},"['almacom', 'computers', 'components', 'cooler']",,2023-03-11 03:29:32,2023-03-11 03:29:32,False
1012681,VEND0497,CAT0059,Midea Cooler,midea,Midea Cooler: computers components cooler,87.26,{'brand': 'midea'},"['midea', 'computers', 'components', 'cooler']",,2023-03-11 03:46:56,2023-03-11 03:46:56,False
1012682,VEND0506,CAT0059,Midea Cooler,midea,Midea Cooler: computers components cooler,66.67,{'brand': 'midea'},"['midea', 'computers', 'components', 'cooler']",,2023-03-11 04:04:33,2023-03-11 04:04:33,False
1012683,VEND0301,CAT0059,Midea Cooler,midea,Midea Cooler: computers components cooler,33.44,{'brand': 'midea'},"['midea', 'computers', 'components', 'cooler']",,2023-03-11 04:20:52,2023-03-11 04:20:52,False
1012684,VEND0054,CAT0121,Housefit Trainer,housefit,Housefit Trainer: sport trainer,257.4,{'brand': 'housefit'},"['housefit', 'sport', 'trainer']",,2023-03-11 04:33:32,2023-03-11 04:33:32,False
