id,trx_header_id,prod_id,quantity,price,amnt,hrs_incart
277789,327911,1002746,1,359.08,359.08,
277790,327911,1005682,1,99.46,99.46,
277791,327923,1004978,1,489.0,489.0,
277792,327923,1002167,1,130.76,130.76,
277793,327923,1002337,1,975.57,975.57,
277794,327923,1002360,1,1747.79,1747.79,
277795,327923,1006775,1,231.64,231.64,
277796,327923,1001663,1,571.56,571.56,
277797,327923,1002346,1,949.83,949.83,
277798,327923,1007266,1,123.56,123.56,
277799,327923,1008506,1,25.48,25.48,
277800,327923,1002752,1,926.64,926.64,
277801,327923,1002104,1,253.33,253.33,
277802,327923,1002237,1,1158.05,1158.05,
277803,327935,1002392,1,251.97,251.97,
277804,327935,1002847,1,1013.93,1013.93,
277805,327935,1001878,1,1012.19,1012.19,
277806,327935,1001889,2,1205.23,2410.46,
277807,327935,1001967,1,205.67,205.67,
277808,327935,1009904,1,20.05,20.05,
277809,327935,1009526,1,17.83,17.83,
277810,327935,1002000,1,385.85,385.85,
277811,327935,1002341,1,1052.79,1052.79,
277812,327935,1005106,1,218.77,218.77,
277813,327935,1002153,1,179.36,179.36,
277814,327947,1006869,1,76.68,76.68,
277815,327947,1004117,1,61.75,61.75,
277816,327947,1002268,1,614.55,614.55,
277817,327947,1002327,1,460.5,460.5,
277818,327947,1005966,1,23.14,23.14,
277819,327947,1012733,1,48.9,48.9,
277820,327953,1013819,1,100.13,100.13,
277821,327954,1014345,1,106.15,106.15,
277822,327955,1014061,1,115.58,115.58,
277823,327956,1013945,1,102.45,102.45,
277824,327957,1002167,3,130.76,392.28,
277825,327957,1006722,1,161.93,161.93,
277826,327957,1002718,1,488.82,488.82,
277827,327957,1002866,1,513.81,513.81,
277828,327957,1003678,1,190.45,190.45,
277829,327957,1002343,1,975.57,975.57,
277830,327957,1002176,2,286.86,573.72,
277831,327957,1002361,1,2056.68,2056.68,
277832,327957,1011709,1,90.09,90.09,
277833,327957,1013492,1,119.67,119.67,
277834,327970,1014013,1,51.22,51.22,
277835,327971,1013581,1,71.82,71.82,
277836,327971,1011395,1,630.12,630.12,
277837,327971,1007111,1,295.98,295.98,
277838,327971,1002088,1,197.52,197.52,
277839,327971,1002176,1,286.86,286.86,
277840,327971,1003225,1,1763.21,1763.21,
277841,327971,1002329,1,975.57,975.57,
277842,327971,1002178,1,286.35,286.35,
277843,327971,1009716,1,32.69,32.69,
277844,327980,1014162,1,102.71,102.71,
277845,327981,1005080,1,208.19,208.19,
277846,327981,1001909,1,733.92,733.92,
277847,327981,1002178,1,286.35,286.35,
277848,327981,1008506,1,25.48,25.48,
277849,327981,1002346,1,949.83,949.83,
277850,327981,1001867,1,95.21,95.21,
277851,327987,1014015,1,51.22,51.22,
277852,327988,1014121,1,66.67,66.67,
277853,327989,1005389,1,181.34,181.34,
277854,327989,1002349,1,1634.51,1634.51,
277855,327989,1002090,1,185.71,185.71,
277856,327989,1001958,1,257.15,257.15,
277857,327989,1013184,1,38.35,38.35,
277858,327989,1005114,1,285.69,285.69,
277859,327989,1002149,1,174.78,174.78,
277860,327989,1007060,1,68.01,68.01,
277861,327989,1010071,1,179.93,179.93,
277862,327989,1007668,1,121.24,121.24,
277863,327989,1002341,1,1052.79,1052.79,
277864,327989,1007212,1,642.2,642.2,
277865,327989,1004633,1,58.33,58.33,
277866,328002,1001606,1,642.69,642.69,
277867,328002,1007660,1,70.02,70.02,
277868,328002,1002340,1,975.57,975.57,
277869,328002,1002044,1,787.11,787.11,
277870,328002,1010060,1,32.44,32.44,
277871,328002,1002169,1,134.41,134.41,
277872,328002,1011439,1,92.67,92.67,
277873,328002,1004547,1,133.83,133.83,
277874,328002,1002167,1,130.76,130.76,
277875,328002,1007288,1,46.33,46.33,
277876,328002,1006543,1,115.75,115.75,
277877,328002,1012166,1,1892.97,1892.97,
277878,328014,1013760,1,94.98,94.98,
277879,328015,1006594,1,33.21,33.21,
277880,328015,1002177,1,286.68,286.68,
277881,328015,1007163,1,114.1,114.1,
277882,328015,1013775,1,110.43,110.43,
277883,328015,1009700,1,77.2,77.2,
277884,328015,1002446,1,384.31,384.31,
277885,328015,1007986,1,26.51,26.51,
277886,328015,1002380,1,282.89,282.89,
277887,328015,1001959,1,257.15,257.15,
277888,328015,1006186,1,334.35,334.35,
277889,328015,1002820,1,486.47,486.47,
277890,328026,1014402,1,643.14,643.14,
277891,328027,1014222,1,110.43,110.43,
277892,328028,1010062,1,28.31,28.31,
277893,328028,1002140,1,169.63,169.63,
277894,328028,1011320,1,440.14,440.14,
277895,328028,1006435,1,25.45,25.45,
277896,328028,1002101,1,92.38,92.38,
277897,328028,1003683,1,506.29,506.29,
277898,328028,1009729,1,28.29,28.29,
277899,328028,1002757,1,645.83,645.83,
277900,328028,1002346,1,949.83,949.83,
277901,328037,1002105,1,254.76,254.76,
277902,328037,1007369,1,120.98,120.98,
277903,328037,1002167,1,130.76,130.76,
277904,328037,1003635,1,205.27,205.27,
277905,328037,1007356,1,129.95,129.95,
277906,328037,1004386,1,463.07,463.07,
277907,328037,1004703,1,51.45,51.45,
277908,328037,1002630,1,386.08,386.08,
277909,328037,1005318,1,105.28,105.28,
277910,328037,1002120,1,244.54,244.54,
277911,328037,1010577,1,47.62,47.62,
277912,328048,1014013,1,51.22,51.22,
277913,328049,1003491,1,357.54,357.54,
277914,328049,1001936,1,1762.98,1762.98,
277915,328049,1001925,1,243.25,243.25,
277916,328049,1006186,1,334.35,334.35,
277917,328049,1004535,1,72.84,72.84,
277918,328049,1002197,1,111.79,111.79,
277919,328049,1002896,1,320.35,320.35,
277920,328049,1002111,1,135.14,135.14,
277921,328049,1005035,1,385.85,385.85,
277922,328049,1006762,1,22.39,22.39,
277923,328049,1002178,1,286.35,286.35,
277924,328060,1004755,1,23.14,23.14,
277925,328060,1014229,1,89.84,89.84,
277926,328060,1003290,1,354.96,354.96,
277927,328060,1002819,1,694.97,694.97,
277928,328060,1001613,1,464.08,464.08,
277929,328060,1011401,1,151.39,151.39,
277930,328060,1002360,1,1747.79,1747.79,
277931,328060,1005914,1,36.01,36.01,
277932,328060,1007100,1,453.27,453.27,
277933,328060,1012918,1,61.52,61.52,
277934,328060,1004798,1,154.42,154.42,
277935,328060,1002531,1,164.17,164.17,
277936,328072,1002872,1,720.71,720.71,
277937,328072,1002718,1,488.82,488.82,
277938,328072,1002873,1,870.81,870.81,
277939,328072,1002088,1,197.52,197.52,
277940,328072,1011096,1,100.9,100.9,
277941,328072,1013824,1,100.13,100.13,
277942,328072,1002259,1,258.18,258.18,
277943,328072,1002301,1,1206.45,1206.45,
277944,328072,1002167,1,130.76,130.76,
277945,328072,1002357,1,1413.16,1413.16,
277946,328072,1005117,1,553.24,553.24,
277947,328083,1013769,1,76.96,76.96,
277948,328084,1007212,1,642.2,642.2,
277949,328084,1002367,1,2072.1,2072.1,
277950,328084,1001900,1,738.61,738.61,
277951,328084,1009622,1,167.77,167.77,
277952,328084,1002343,1,975.57,975.57,
277953,328084,1007519,1,34.75,34.75,
277954,328084,1002179,1,388.81,388.81,
277955,328084,1005318,1,105.28,105.28,
277956,328084,1002090,1,185.71,185.71,
277957,328084,1001709,1,344.64,344.64,
277958,328084,1007708,1,157.53,157.53,
277959,328095,1013724,1,66.67,66.67,
277960,328096,1002105,1,254.76,254.76,
277961,328096,1002275,1,386.06,386.06,
277962,328096,1002212,1,231.64,231.64,
277963,328096,1003814,1,360.32,360.32,
277964,328096,1002866,1,513.81,513.81,
277965,328096,1002197,1,111.79,111.79,
277966,328096,1002128,1,138.47,138.47,
277967,328096,1004822,1,55.34,55.34,
277968,328096,1013441,1,25.74,25.74,
277969,328096,1002116,1,133.67,133.67,
277970,328106,1013986,1,76.96,76.96,
277971,328107,1013858,1,87.26,87.26,
277972,328108,1014179,1,137.71,137.71,
277973,328109,1013948,1,73.36,73.36,
277974,328110,1001846,1,746.48,746.48,
277975,328110,1013549,1,97.56,97.56,
277976,328110,1002149,1,174.78,174.78,
277977,328110,1007520,1,160.85,160.85,
277978,328110,1011320,1,440.14,440.14,
277979,328110,1002287,1,59.18,59.18,
277980,328110,1013998,1,66.67,66.67,
277981,328110,1002701,1,1062.74,1062.74,
277982,328110,1002095,1,203.35,203.35,
277983,328110,1003336,1,102.59,102.59,
277984,328120,1002382,1,231.41,231.41,
277985,328120,1002167,1,130.76,130.76,
277986,328120,1002111,1,135.14,135.14,
277987,328120,1008112,1,26.51,26.51,
277988,328120,1006168,1,268.99,268.99,
277989,328120,1003504,1,149.27,149.27,
277990,328120,1012166,1,1892.97,1892.97,
277991,328127,1014315,1,594.1,594.1,
277992,328128,1002297,1,308.86,308.86,
277993,328128,1001901,1,804.21,804.21,
277994,328128,1003637,1,150.7,150.7,
277995,328128,1004252,1,1055.11,1055.11,
277996,328128,1006535,1,35.78,35.78,
277997,328128,1003692,1,1106.82,1106.82,
277998,328128,1011713,1,77.22,77.22,
277999,328128,1007666,1,207.73,207.73,
278000,328128,1007097,1,259.98,259.98,
278001,328128,1007165,1,151.61,151.61,
278002,328138,1014244,1,74.39,74.39,
278003,328139,1007329,1,56.63,56.63,
278004,328139,1002576,1,249.43,249.43,
278005,328139,1004407,1,159.57,159.57,
278006,328139,1012007,1,24.71,24.71,
278007,328139,1011765,1,82.16,82.16,
278008,328139,1001959,1,257.15,257.15,
278009,328139,1002736,1,1518.44,1518.44,
278010,328139,1010577,1,47.62,47.62,
278011,328139,1001935,1,1763.98,1763.98,
278012,328139,1002088,1,197.52,197.52,
278013,328139,1002176,1,286.86,286.86,
278014,328139,1002116,1,133.67,133.67,
278015,328151,1014336,1,102.71,102.71,
278016,328152,1006267,1,166.63,166.63,
278017,328152,1002176,1,286.86,286.86,
278018,328152,1007097,1,259.98,259.98,
278019,328152,1012564,1,35.93,35.93,
278020,328152,1002340,2,975.57,1951.14,
278021,328152,1002169,1,134.41,134.41,
278022,328152,1002090,1,185.71,185.71,
278023,328152,1002167,2,130.76,261.52,
278024,328152,1001676,1,957.53,957.53,
278025,328152,1002331,1,1541.87,1541.87,
278026,328152,1001889,1,1205.23,1205.23,
278027,328152,1002325,1,154.38,154.38,
278028,328152,1002193,1,952.15,952.15,
278029,328152,1004103,1,41.44,41.44,
278030,328152,1002343,1,975.57,975.57,
278031,328152,1002248,1,257.38,257.38,
278032,328170,1013956,1,122.27,122.27,
278033,328171,1013812,1,51.22,51.22,
278034,328172,1005626,1,244.51,244.51,
278035,328172,1007867,1,36.01,36.01,
278036,328172,1007708,1,157.53,157.53,
278037,328172,1002633,1,1801.57,1801.57,
278038,328172,1009713,1,38.04,38.04,
278039,328172,1002152,1,322.43,322.43,
278040,328172,1001663,1,571.56,571.56,
278041,328172,1002105,1,254.76,254.76,
278042,328172,1005966,1,23.14,23.14,
278043,328172,1001613,1,464.08,464.08,
278044,328172,1002834,1,290.61,290.61,
278045,328172,1002349,1,1634.51,1634.51,
278046,328184,1003529,1,329.22,329.22,
278047,328184,1002991,1,967.73,967.73,
278048,328184,1001830,1,135.99,135.99,
278049,328184,1002871,1,772.19,772.19,
278050,328184,1001967,1,205.67,205.67,
278051,328184,1013549,1,97.56,97.56,
278052,328184,1007360,1,93.95,93.95,
278053,328184,1014012,1,51.22,51.22,
278054,328184,1006316,1,71.56,71.56,
278055,328184,1008663,1,114.37,114.37,
278056,328184,1005080,1,208.19,208.19,
278057,328184,1002237,1,1158.05,1158.05,
278058,328196,1001889,1,1205.23,1205.23,
278059,328196,1005739,1,61.75,61.75,
278060,328196,1006722,1,161.93,161.93,
278061,328196,1006567,1,115.81,115.81,
278062,328200,1014299,1,160.88,160.88,
278063,328201,1013841,1,64.09,64.09,
278064,328202,1014372,1,22.39,22.39,
278065,328203,1011096,1,100.9,100.9,
278066,328203,1001867,1,95.21,95.21,
278067,328203,1005473,1,28.29,28.29,
278068,328203,1002014,1,175.83,175.83,
278069,328203,1002151,1,241.18,241.18,
278070,328203,1002178,1,286.35,286.35,
278071,328203,1005681,1,110.48,110.48,
278072,328203,1005433,1,106.72,106.72,
278073,328203,1007209,1,192.77,192.77,
278074,328203,1002128,1,138.47,138.47,
278075,328203,1005266,1,235.79,235.79,
278076,328214,1014344,1,427.91,427.91,
278077,328215,1004062,1,782.31,782.31,
278078,328215,1007007,1,92.64,92.64,
278079,328215,1007850,1,20.59,20.59,
278080,328215,1002110,1,185.08,185.08,
278081,328215,1002073,1,130.62,130.62,
278082,328215,1005939,1,48.88,48.88,
278083,328215,1002340,1,975.57,975.57,
278084,328215,1002599,1,2084.71,2084.71,
278085,328215,1003335,1,131.83,131.83,
278086,328215,1002921,1,720.71,720.71,
278087,328225,1014351,1,509.04,509.04,
278088,328226,1013875,1,51.22,51.22,
278089,328227,1013762,1,94.98,94.98,
278090,328228,1005917,1,28.24,28.24,
278091,328228,1007183,1,64.07,64.07,
278092,328228,1002010,1,101.65,101.65,
278093,328228,1011388,1,354.24,354.24,
278094,328228,1002106,1,253.31,253.31,
278095,328228,1002088,1,197.52,197.52,
278096,328228,1001746,1,463.07,463.07,
278097,328228,1007632,1,43.76,43.76,
278098,328228,1003706,1,720.71,720.71,
278099,328228,1006715,1,38.61,38.61,
278100,328228,1006569,1,9.34,9.34,
278101,328239,1002112,1,140.85,140.85,
278102,328239,1002115,1,278.54,278.54,
278103,328239,1002379,1,308.63,308.63,
278104,328239,1013212,1,73.88,73.88,
278105,328239,1002928,1,864.86,864.86,
278106,328239,1007296,1,100.39,100.39,
278107,328239,1004786,1,87.49,87.49,
278108,328239,1004034,1,35.01,35.01,
278109,328239,1003695,1,483.49,483.49,
278110,328239,1012557,1,36.04,36.04,
278111,328239,1002178,1,286.35,286.35,
278112,328250,1014093,1,128.45,128.45,
278113,328251,1002167,1,130.76,130.76,
278114,328251,1001928,1,247.11,247.11,
278115,328251,1005176,1,375.79,375.79,
278116,328251,1002065,1,155.71,155.71,
278117,328251,1009708,1,29.2,29.2,
278118,328251,1013810,1,51.22,51.22,
278119,328251,1004755,1,23.14,23.14,
278120,328251,1006901,1,101.26,101.26,
278121,328251,1002115,1,278.54,278.54,
278122,328251,1002275,1,386.06,386.06,
278123,328251,1005078,1,336.95,336.95,
278124,328251,1009691,1,58.95,58.95,
278125,328251,1006445,1,6.15,6.15,
278126,328251,1009250,1,33.44,33.44,
278127,328251,1011673,1,179.93,179.93,
278128,328266,1001900,1,738.61,738.61,
278129,328266,1001588,1,128.31,128.31,
278130,328266,1014168,1,132.56,132.56,
278131,328266,1002167,1,130.76,130.76,
278132,328266,1002947,1,507.86,507.86,
278133,328266,1002330,1,1415.48,1415.48,
278134,328266,1010388,1,151.07,151.07,
278135,328266,1002176,1,286.86,286.86,
278136,328266,1002017,1,463.31,463.31,
278137,328266,1003032,1,514.79,514.79,
278138,328266,1002115,1,278.54,278.54,
278139,328277,1002269,1,604.88,604.88,
278140,328277,1014071,1,123.3,123.3,
278141,328277,1002392,1,251.97,251.97,
278142,328277,1002330,1,1415.48,1415.48,
278143,328277,1001726,1,120.7,120.7,
278144,328277,1001615,1,470.77,470.77,
278145,328277,1002088,1,197.52,197.52,
278146,328284,1014247,1,69.24,69.24,
278147,328285,1013735,1,128.45,128.45,
278148,328286,1002052,1,1286.75,1286.75,
278149,328286,1005320,1,239.13,239.13,
278150,328286,1007333,1,188.94,188.94,
278151,328286,1006670,1,74.65,74.65,
278152,328286,1006762,2,22.39,44.78,
278153,328286,1002178,1,286.35,286.35,
278154,328286,1002355,1,1619.09,1619.09,
278155,328286,1002275,1,386.06,386.06,
278156,328286,1001621,1,360.08,360.08,
278157,328286,1002095,1,203.35,203.35,
278158,328286,1001837,1,128.38,128.38,
278159,328286,1002176,1,286.86,286.86,
278160,328299,1014390,1,102.92,102.92,
278161,328300,1014271,1,188.65,188.65,
278162,328301,1002866,1,513.81,513.81,
278163,328301,1004377,1,552.02,552.02,
278164,328301,1002148,1,174.75,174.75,
278165,328301,1010060,1,32.44,32.44,
278166,328301,1007469,1,20.85,20.85,
278167,328301,1002740,1,745.35,745.35,
278168,328301,1002654,1,741.07,741.07,
278169,328301,1002340,2,975.57,1951.14,
278170,328301,1007668,1,121.24,121.24,
278171,328311,1013913,1,84.69,84.69,
278172,328312,1014108,1,154.19,154.19,
278173,328313,1014121,1,66.67,66.67,
278174,328313,1002377,1,231.64,231.64,
278175,328313,1004551,1,51.46,51.46,
278176,328313,1002090,1,185.71,185.71,
278177,328313,1003635,1,205.27,205.27,
278178,328313,1004943,1,262.55,262.55,
278179,328313,1002230,1,179.36,179.36,
278180,328313,1002212,1,231.64,231.64,
278181,328313,1002369,1,1747.79,1747.79,
278182,328313,1007100,1,453.27,453.27,
278183,328323,1014407,1,95.21,95.21,
278184,328324,1002179,1,388.81,388.81,
278185,328324,1003335,1,131.83,131.83,
278186,328324,1002112,1,140.85,140.85,
278187,328324,1002442,1,411.57,411.57,
278188,328324,1004854,1,100.36,100.36,
278189,328324,1001731,1,715.02,715.02,
278190,328324,1001602,1,514.76,514.76,
278191,328324,1005775,1,180.57,180.57,
278192,328324,1007986,1,26.51,26.51,
278193,328324,1007060,1,68.01,68.01,
278194,328324,1004633,1,58.33,58.33,
278195,328324,1002866,1,513.81,513.81,
278196,328336,1002718,1,488.82,488.82,
278197,328336,1006732,1,10.17,10.17,
278198,328336,1013234,1,128.45,128.45,
278199,328336,1002337,1,975.57,975.57,
278200,328336,1010912,1,112.7,112.7,
278201,328336,1002340,1,975.57,975.57,
278202,328336,1010388,1,151.07,151.07,
278203,328336,1002153,1,179.36,179.36,
278204,328336,1002105,1,254.76,254.76,
278205,328336,1002004,1,796.64,796.64,
278206,328336,1012558,1,44.53,44.53,
278207,328336,1002177,1,286.68,286.68,
278208,328336,1005688,1,115.75,115.75,
278209,328336,1006762,1,22.39,22.39,
278210,328336,1002151,1,241.18,241.18,
278211,328336,1007308,1,115.83,115.83,
278212,328336,1014017,1,84.69,84.69,
278213,328336,1002094,1,203.35,203.35,
278214,328336,1003678,1,190.45,190.45,
278215,328336,1003639,1,178.9,178.9,
278216,328356,1014220,1,110.43,110.43,
278217,328357,1002731,1,566.27,566.27,
278218,328357,1002088,1,197.52,197.52,
278219,328357,1001878,1,1012.19,1012.19,
278220,328357,1003335,1,131.83,131.83,
278221,328357,1005915,1,33.39,33.39,
278222,328357,1002154,1,179.39,179.39,
278223,328357,1004901,1,179.67,179.67,
278224,328357,1002834,1,290.61,290.61,
278225,328365,1004270,1,131.25,131.25,
278226,328365,1003717,1,900.9,900.9,
278227,328365,1001878,1,1012.19,1012.19,
278228,328365,1013441,1,25.74,25.74,
278229,328365,1001833,1,97.27,97.27,
278230,328365,1007174,1,553.4,553.4,
278231,328365,1002340,1,975.57,975.57,
278232,328372,1005023,1,350.71,350.71,
278233,328372,1004432,1,257.15,257.15,
278234,328372,1004943,1,262.55,262.55,
278235,328372,1001706,1,460.5,460.5,
278236,328372,1001762,1,251.44,251.44,
278237,328372,1002111,1,135.14,135.14,
278238,328372,1002179,1,388.81,388.81,
278239,328372,1006158,1,542.5,542.5,
278240,328372,1006802,1,247.08,247.08,
278241,328372,1007795,1,90.07,90.07,
278242,328372,1006964,1,164.48,164.48,
278243,328372,1002872,1,720.71,720.71,
278244,328384,1007947,1,51.46,51.46,
278245,328384,1002106,1,253.31,253.31,
278246,328384,1002720,1,746.45,746.45,
278247,328384,1005078,1,336.95,336.95,
278248,328384,1007804,1,33.44,33.44,
278249,328384,1010398,1,114.66,114.66,
278250,328384,1004716,1,61.52,61.52,
278251,328384,1001588,1,128.31,128.31,
278252,328384,1002051,1,74.39,74.39,
278253,328384,1002176,1,286.86,286.86,
278254,328394,1014429,1,77.09,77.09,
278255,328395,1002355,1,1619.09,1619.09,
278256,328395,1002120,1,244.54,244.54,
278257,328395,1002311,1,221.34,221.34,
278258,328395,1005346,1,115.81,115.81,
278259,328395,1003504,1,149.27,149.27,
278260,328395,1013035,1,51.48,51.48,
278261,328395,1002048,1,900.62,900.62,
278262,328395,1007976,1,30.86,30.86,
278263,328395,1004930,1,295.49,295.49,
278264,328395,1006484,1,40.8,40.8,
278265,328405,1013818,1,100.13,100.13,
278266,328406,1001602,1,514.76,514.76,
278267,328406,1007345,1,204.51,204.51,
278268,328406,1014121,1,66.67,66.67,
278269,328406,1001621,1,360.08,360.08,
278270,328406,1007781,1,46.22,46.22,
278271,328406,1012733,1,48.9,48.9,
278272,328406,1005220,1,123.53,123.53,
278273,328406,1002167,1,130.76,130.76,
278274,328406,1002268,1,614.55,614.55,
278275,328406,1002106,1,253.31,253.31,
278276,328416,1002012,1,133.59,133.59,
278277,328416,1002161,1,962.02,962.02,
278278,328416,1009028,1,7.7,7.7,
278279,328416,1003336,1,102.59,102.59,
278280,328416,1002227,1,348.53,348.53,
278281,328416,1005016,1,411.59,411.59,
278282,328416,1011320,1,440.14,440.14,
278283,328416,1003121,1,617.0,617.0,
278284,328416,1002381,1,308.63,308.63,
278285,328416,1001900,1,738.61,738.61,
278286,328426,1014382,1,25.71,25.71,
278287,328427,1013736,1,84.69,84.69,
278288,328427,1001897,1,735.01,735.01,
278289,328427,1005775,1,180.57,180.57,
278290,328427,1012570,1,38.61,38.61,
278291,328427,1004686,1,36.01,36.01,
278292,328427,1002176,1,286.86,286.86,
278293,328427,1002094,1,203.35,203.35,
278294,328427,1004179,1,185.33,185.33,
278295,328427,1003303,1,268.99,268.99,
278296,328427,1002090,1,185.71,185.71,
278297,328437,1014063,1,120.72,120.72,
278298,328438,1014076,1,84.69,84.69,
278299,328439,1006762,1,22.39,22.39,
278300,328439,1006449,1,171.56,171.56,
278301,328439,1003546,1,205.67,205.67,
278302,328439,1003485,1,386.08,386.08,
278303,328439,1006774,1,66.87,66.87,
278304,328439,1004571,1,61.01,61.01,
278305,328439,1011439,1,92.67,92.67,
278306,328439,1001987,1,71.79,71.79,
278307,328439,1004513,1,180.16,180.16,
278308,328439,1004279,1,308.63,308.63,
278309,328439,1007329,1,56.63,56.63,
278310,328439,1003035,1,437.57,437.57,
278311,328451,1013753,1,118.15,118.15,
278312,328452,1013848,1,120.72,120.72,
278313,328453,1002115,1,278.54,278.54,
278314,328453,1001878,1,1012.19,1012.19,
278315,328453,1005389,1,181.34,181.34,
278316,328453,1001889,1,1205.23,1205.23,
278317,328453,1002731,1,566.27,566.27,
278318,328453,1001621,1,360.08,360.08,
278319,328453,1002112,1,140.85,140.85,
278320,328453,1012418,1,1482.66,1482.66,
278321,328453,1002576,1,249.43,249.43,
278322,328453,1014362,1,321.76,321.76,
278323,328453,1004264,1,257.38,257.38,
278324,328453,1002148,1,174.75,174.75,
278325,328453,1012895,1,77.22,77.22,
278326,328453,1005610,1,219.77,219.77,
278327,328453,1011766,1,11.55,11.55,
278328,328453,1002167,1,130.76,130.76,
278329,328469,1002148,1,174.75,174.75,
278330,328469,1007344,1,50.45,50.45,
278331,328469,1002772,1,347.47,347.47,
278332,328469,1003571,1,421.78,421.78,
278333,328469,1003681,1,436.82,436.82,
278334,328469,1005173,1,118.4,118.4,
278335,328469,1002599,1,2084.71,2084.71,
278336,328469,1002340,1,975.57,975.57,
278337,328469,1001677,1,1070.8,1070.8,
278338,328469,1002077,1,179.88,179.88,
278339,328479,1002167,1,130.76,130.76,
278340,328479,1002340,1,975.57,975.57,
278341,328479,1004423,1,177.59,177.59,
278342,328479,1002301,1,1206.45,1206.45,
278343,328479,1002379,1,308.63,308.63,
278344,328479,1004660,1,25.71,25.71,
278345,328485,1014336,1,102.71,102.71,
278346,328486,1003087,1,205.15,205.15,
278347,328486,1002592,1,499.11,499.11,
278348,328486,1007644,1,272.85,272.85,
278349,328486,1003789,1,195.37,195.37,
278350,328486,1002959,1,1384.89,1384.89,
278351,328486,1010063,1,29.6,29.6,
278352,328486,1002381,1,308.63,308.63,
278353,328486,1013817,1,51.22,51.22,
278354,328486,1003581,1,462.25,462.25,
278355,328486,1002090,1,185.71,185.71,
278356,328486,1002544,1,1068.21,1068.21,
278357,328486,1002167,1,130.76,130.76,
278358,328486,1002443,1,407.71,407.71,
278359,328486,1002049,1,871.07,871.07,
278360,328486,1002188,1,231.64,231.64,
278361,328486,1014420,1,27.29,27.29,
278362,328486,1002176,1,286.86,286.86,
278363,328503,1013877,1,52.0,52.0,
278364,328504,1002148,1,174.75,174.75,
278365,328504,1001613,1,464.08,464.08,
278366,328504,1001886,1,1167.98,1167.98,
278367,328504,1002176,2,286.86,573.72,
278368,328504,1005057,1,411.59,411.59,
278369,328504,1002346,1,949.83,949.83,
278370,328504,1004931,1,319.14,319.14,
278371,328504,1012691,1,738.76,738.76,
278372,328504,1002168,1,130.73,130.73,
278373,328504,1002090,1,185.71,185.71,
278374,328504,1002129,1,349.82,349.82,
278375,328504,1014362,1,321.76,321.76,
278376,328504,1002740,1,745.35,745.35,
278377,328518,1013913,1,84.69,84.69,
278378,328519,1014027,1,66.67,66.67,
278379,328520,1005079,1,380.85,380.85,
278380,328520,1001958,1,257.15,257.15,
278381,328520,1007867,1,36.01,36.01,
278382,328520,1002115,1,278.54,278.54,
278383,328520,1002088,1,197.52,197.52,
278384,328520,1013550,1,97.56,97.56,
278385,328520,1006762,1,22.39,22.39,
278386,328527,1004432,1,257.15,257.15,
278387,328527,1001888,1,1080.72,1080.72,
278388,328527,1004034,1,35.01,35.01,
278389,328527,1006722,1,161.93,161.93,
278390,328527,1002834,1,290.61,290.61,
278391,328527,1010398,1,114.66,114.66,
278392,328527,1002433,1,1003.63,1003.63,
278393,328527,1007111,1,295.98,295.98,
278394,328527,1010322,1,146.72,146.72,
278395,328527,1010623,1,167.29,167.29,
278396,328527,1002167,1,130.76,130.76,
278397,328527,1005647,1,30.63,30.63,
278398,328539,1013838,1,64.09,64.09,
278399,328540,1002227,1,348.53,348.53,
278400,328540,1013380,1,61.52,61.52,
278401,328540,1002151,1,241.18,241.18,
278402,328540,1002866,1,513.81,513.81,
278403,328540,1006540,1,48.55,48.55,
278404,328540,1003991,1,244.51,244.51,
278405,328540,1002167,1,130.76,130.76,
278406,328540,1008769,1,102.71,102.71,
278407,328540,1001665,1,587.56,587.56,
278408,328540,1002111,1,135.14,135.14,
278409,328540,1002682,1,1106.59,1106.59,
278410,328540,1001986,1,71.79,71.79,
278411,328540,1002279,1,205.5,205.5,
278412,328540,1001837,1,128.38,128.38,
278413,328540,1003814,1,360.32,360.32,
278414,328555,1002151,1,241.18,241.18,
278415,328555,1002153,1,179.36,179.36,
278416,328555,1002000,1,385.85,385.85,
278417,328555,1003591,1,478.3,478.3,
278418,328555,1002105,2,254.76,509.52,
278419,328555,1004364,1,465.7,465.7,
278420,328555,1005966,1,23.14,23.14,
278421,328555,1004179,1,185.33,185.33,
278422,328555,1013435,1,23.17,23.17,
278423,328555,1002999,1,308.86,308.86,
278424,328555,1007338,1,100.39,100.39,
278425,328555,1012166,1,1892.97,1892.97,
278426,328568,1013128,1,31.92,31.92,
278427,328568,1002721,1,772.19,772.19,
278428,328568,1006983,1,102.71,102.71,
278429,328568,1012559,1,42.47,42.47,
278430,328568,1002254,1,112.54,112.54,
278431,328568,1005023,1,350.71,350.71,
278432,328568,1002042,1,794.59,794.59,
278433,328568,1005773,1,146.71,146.71,
278434,328568,1011341,1,360.34,360.34,
278435,328568,1002044,1,787.11,787.11,
278436,328568,1002834,1,290.61,290.61,
278437,328568,1002546,1,1402.87,1402.87,
278438,328568,1001605,1,643.23,643.23,
278439,328568,1003669,1,269.22,269.22,
278440,328568,1002744,1,437.57,437.57,
278441,328568,1002094,1,203.35,203.35,
278442,328568,1004252,1,1055.11,1055.11,
278443,328585,1013949,1,73.36,73.36,
278444,328586,1004909,1,113.23,113.23,
278445,328586,1002153,1,179.36,179.36,
278446,328586,1006722,1,161.93,161.93,
278447,328586,1005788,1,84.92,84.92,
278448,328586,1001844,1,746.48,746.48,
